plant_id,company_id,TYPE,CAPACITY,name,carbon_2000,carbon_2007,carbon_nextdecade,energy_2000,energy_2007,energy_nextdecade,intensity_2000,intensity_2007,intensity_nextdecade,perc_cap,country,iso3,state,city_name,latitude,longitude
28484,BUNDABERG SUGAR LTD,0,0,MILLAQUIN MILL,0,0,0,11552,11797,11797,0,0,0,Oceania,Australia,AUS,Queensland,Bundaberg.,-24.85,152.35
21694,ERARING ENERGY,0,0,KEEPIT,0,0,0,12629,11681,11681,0,0,0,Oceania,Australia,AUS,New South Wales,Keepit,-30.83333,150.5167
49616,BRIGHTSTAR ENVIRONMENTAL,0,0,WHYTES GULLY,0,3854,4183,0,11427,12379,0,675,676,Oceania,Australia,AUS,New South Wales,Wollongong,-34.42,150.87
4539,NEW HAMPTON GOLDFIELDS,0,0,BIG BELL MINE,6355,7176,8151,9993,11413,13119,1272,1258,1243,Oceania,Australia,AUS,Western Australia,Cue,-27.41667,117.9
12776,VERVE ENERGY,0,0,ESPERANCE,6603,7173,7568,10419,11407,12097,1267,1258,1251,Oceania,Australia,AUS,Western Australia,Esperance,-33.86,121.89
15260,AGL HYDRO,0,0,GLENBAWN DAM,0,0,0,12208,11292,11292,0,0,0,Oceania,Australia,AUS,New South Wales,0,0,0
5480,NORSKE SKOGINDUSTRIER ASA,0,0,BOYER MILL,6498,7065,7468,10238,11219,11921,1269,1259,1253,Oceania,Australia,AUS,Tasmania,Boyer,-21.15,148.6
27419,MARYBOROUGH SUGAR FACTORY LTD,0,0,MARYBOROUGH SUGAR,0,0,0,10974,11207,140978,0,0,0,Oceania,Australia,AUS,Queensland,Maryborough,-25.54,152.72
5926,WESTERN POWER,0,0,BROOME,6376,6935,7338,10029,10994,11695,1272,1262,1255,Oceania,Australia,AUS,Western Australia,Broome,-17.96,122.23
11671,ENERGY DEVELOPMENTS LTD (EDL),0,0,EASTERN CREEK LANDFILL,0,3688,4064,0,10945,12034,0,674,675,Oceania,Australia,AUS,New South Wales,Sydney,-33.87,151.21
34647,AGL HYDRO,0,0,PINDARI DAM,0,0,0,0,10902,10902,0,0,0,Oceania,Australia,AUS,New South Wales,Ashford,-29.33333,151.1
17037,NSW SUGAR MILLING COOPERATIVE,0,0,HARWOOD MILL,0,0,0,10397,10618,10618,0,0,0,Oceania,Australia,AUS,New South Wales,Harwood,-29.41667,153.2333
48939,PEKO MINES,0,0,WARREGO,5754,6498,7383,8963,10239,11772,1284,1269,1254,Oceania,Australia,AUS,Queensland,Warren,-23.5,150.2833
15062,VISY INDUSTRIES HOLDINGS PTY,0,0,GIBSON ISLAND MILL,8508,9177,9405,9394,10204,10482,1811,1799,1794,Oceania,Australia,AUS,Queensland,Gibson Island,0,0
29571,BHP BILLITON,0,0,MOUNT NEWMAN PORT,5732,6473,7354,8925,10196,11723,1284,1270,1255,Oceania,Australia,AUS,Western Australia,Newman,-23.36667,119.7333
44401,LANDFILL GAS AND POWER PTY LTD,0,0,TAMALA PARK LANDFILL,0,3386,3817,0,10068,11317,0,673,674,Oceania,Australia,AUS,Western Australia,Joondalup,0,0
31583,ILUKA RESOURCES LTD,0,0,NORTH CAPEL,0,0,0,9839,10048,10048,0,0,0,Oceania,Australia,AUS,Western Australia,North Capel,-35.58333,137.6
20360,SNOWY HYDRO LTD,0,0,JINDABYNE DAM,0,0,0,0,9734,9734,0,0,0,Oceania,Australia,AUS,New South Wales,Dalgety,-36.5,148.8333
41634,MELBOURNE WATER CORP,0,0,SILVAN CARDINIA MAIN,0,0,0,10524,9734,9734,0,0,0,Oceania,Australia,AUS,Victoria,0,0,0
29587,HAMERSLEY IRON,0,0,MOUNT TOM PRICE,5485,6195,7039,8507,9718,11174,1290,1275,1260,Oceania,Australia,AUS,Western Australia,Mt Tom Price,0,0
23325,WESTERN POWER,0,0,KUNUNURRA,5526,6015,6375,8576,9409,10026,1289,1279,1272,Oceania,Australia,AUS,Western Australia,Kununurra,-15.76,128.73
37383,CADBURY SCHWEPPES AUSTRALIA,0,0,RINGWOOD FACTORY,6566,7025,7092,8663,9318,9413,1516,1508,1507,Oceania,Australia,AUS,Victoria,Ringwood,-37.81667,145.2333
32035,COUNTRY ENERGY,0,0,OAKY DAM,0,0,0,9893,9150,9150,0,0,0,Oceania,Australia,AUS,New South Wales,Armidale,-30.51,151.66
9476,ENERGY DEVELOPMENTS LTD (EDL),0,0,COSMO HOWLEY,6246,6862,7363,8209,9085,9803,1522,1511,1502,Oceania,Australia,AUS,Northern Territory,Fountain Head,0,0
5741,ENERGY WORLD CORP LTD,0,0,BREWER ESTATE,6032,6830,7664,7905,9040,10236,1526,1511,1498,Oceania,Australia,AUS,Northern Territory,Alice Springs,-23.7,133.8833
49708,EASTERN STAR GAS LTD,0,0,WILGA PARK,0,6792,9026,0,8986,12210,0,1512,1478,Oceania,Australia,AUS,New South Wales,Narrabri,-30.33,149.78
36920,LANDFILL GAS AND POWER PTY LTD,0,0,REDHILL LANDFILL,2736,2997,3134,8174,8935,9335,669,671,671,Oceania,Australia,AUS,Western Australia,Perth,-31.96,115.84
29666,HILL 50 GOLD NL,0,0,MT MAGNET MINE,5030,5681,6456,7737,8839,10166,1300,1285,1270,Oceania,Australia,AUS,Western Australia,Mount Magnet,-28.06667,117.8167
50230,ENVIROGEN PTY LTD,0,0,WYANGALA DAM,0,0,0,0,8761,8761,0,0,0,Oceania,Australia,AUS,New South Wales,Cowra,-33.83,148.68
49941,STANWELL CORP LTD,0,0,WIVENHOE DAM,0,0,0,0,8761,8761,0,0,0,Oceania,Australia,AUS,Queensland,Esk Shire,0,0
11932,PACIFIC HYDRO,0,0,EILDON PONDAGE,0,0,0,9472,8761,8761,0,0,0,Oceania,Australia,AUS,Victoria,0,0,0
31850,NORTHERN TERRITORY PROJECT,0,0,NTP IC,4946,5587,6349,7597,8679,9982,1302,1287,1272,Oceania,Australia,AUS,Northern Territory,0,0,0
49782,AGINCOURT RESOURCES LTD,0,0,WILUNA GOLD,5759,6574,7446,7520,8674,9922,1532,1516,1501,Oceania,Australia,AUS,Western Australia,Wiluna,-26.6,120.2167
6802,EARTHPOWER TECHNOLOGIES SYDNEY,0,0,CAMELLIA,0,2878,3192,0,8589,9504,0,670,672,Oceania,Australia,AUS,New South Wales,Camellia,0,0
9150,BEEFLANDS,0,0,COMINGA PLANT,7097,7639,7818,7704,8350,8563,1842,1830,1826,Oceania,Australia,AUS,Queensland,Cominga,0,0
1541,INFRATIL ENERGY AUSTRALIA,0,0,ANGASTON,0,5355,10984,0,8286,18178,0,1293,1208,Oceania,Australia,AUS,South Australia,Angaston,-34.5,139.0333
16005,BHP BILLITON,0,0,GROOTE EYLAND MINE,3802,5344,5918,5697,8268,9243,1335,1293,1280,Oceania,Australia,AUS,Northern Territory,Groote Eylandt,0,0
10589,WESTERN POWER,0,0,DERBY WPA,4772,5182,5461,7305,7993,8465,1307,1297,1290,Oceania,Australia,AUS,Western Australia,Derby,-17.3,123.9667
8946,EASTMAN KODAK CO,0,0,COBURG PLANT,5695,6089,6138,7430,7986,8055,1533,1525,1524,Oceania,Australia,AUS,Victoria,Coburg,-37.75,144.9667
42308,SUNWATER,0,0,SOMERSET DAM REBUILD,0,0,0,8419,7787,7787,0,0,0,Oceania,Australia,AUS,Queensland,0,0,0
9709,COUNTRY ENERGY,0,0,CROOKWELL-1,0,0,0,7572,7733,7733,0,0,0,Oceania,Australia,AUS,New South Wales,Goulburn,-34.75,149.71
5946,ERARING ENERGY,0,0,BROWN MOUNTAIN,0,0,0,8314,7690,15867,0,0,0,Oceania,Australia,AUS,New South Wales,0,0,0
29744,ENERGY DEVELOPMENTS LTD (EDL),0,0,MUGGA LANE LANDFILL,1427,2554,2779,4326,7641,8301,660,668,670,Oceania,Australia,AUS,Australian Capital Territory,Jerrabomberra,0,0
25766,CUMMINS ENGINE CO PTY LTD,0,0,LONSDALE,0,4968,7317,0,7634,11658,0,1302,1255,Oceania,Australia,AUS,South Australia,Adelaide,-34.93,138.6
15278,PACIFIC HYDRO,0,0,GLENMAGGIE WEIR,0,0,0,7956,7359,7359,0,0,0,Oceania,Australia,AUS,Victoria,0,0,0
5918,ENERGY DEVELOPMENTS LTD (EDL),0,0,BROOKLYN LANDFILL,0,2392,2630,0,7167,7863,0,667,669,Oceania,Australia,AUS,Victoria,Brooklyn,-33.55,151.2333
3035,BALLARAT BASE HOSPITAL,0,0,BALLARAT HOSPITAL,5095,5496,5645,6589,7151,7359,1546,1537,1534,Oceania,Australia,AUS,Victoria,Ballarat,-37.56,143.84
15631,GRACE MCKELLAR CENTRE,0,0,GRACE MCKELLAR CENTRE,5095,5496,5645,6589,7151,7359,1546,1537,1534,Oceania,Australia,AUS,Victoria,Geelong,-38.14,144.32
48637,WOMENS & CHILDRENS HOSPITAL,0,0,W&CH HOSPITAL,5000,5405,5568,6457,7023,7252,1549,1539,1536,Oceania,Australia,AUS,South Australia,Adelaide,-34.93333,138.6
34003,ENERGY DEVELOPMENTS LTD (EDL),0,0,PEDLER CREEK LANDFILL,2124,2341,2471,6381,7019,7399,666,667,668,Oceania,Australia,AUS,South Australia,Pedler Creek,0,0
7105,PACIFIC HYDRO,0,0,CARDINIA RESERVOIR,0,0,0,7578,7009,7009,0,0,0,Oceania,Australia,AUS,Victoria,0,0,0
35389,ETSA UTILITIES,0,0,PORT LINCOLN ETSA,3951,4421,4932,5942,6720,7573,1330,1316,1303,Oceania,Australia,AUS,South Australia,Port Lincoln,-34.73333,135.8667
9214,NSW SUGAR MILLING COOPERATIVE,0,0,CONDONG MILL,0,0,0,6469,6607,77391,0,0,0,Oceania,Australia,AUS,New South Wales,Murwillumbah,-28.33,153.4
6958,LANDFILL GAS AND POWER PTY LTD,0,0,CANNING VALE LANDFILL,1919,2116,2233,5781,6359,6703,664,666,666,Oceania,Australia,AUS,Western Australia,Canning Vale,0,0
29560,GOLDSWORTHY MINING LTD,0,0,MOUNT GOLDSWORTHY,3453,3901,4436,5128,5860,6744,1347,1331,1316,Oceania,Australia,AUS,Western Australia,Nammuldi,0,0
31263,WESTERN POWER,0,0,NINE MILE BEACH,0,0,0,0,5799,5799,0,0,0,Oceania,Australia,AUS,Western Australia,Esperance,-33.86,121.89
24378,ORIGIN ENERGY LTD,0,0,LANG LANG GAS PLANT,0,4548,6129,0,5785,7973,0,1572,1538,Oceania,Australia,AUS,Victoria,Lang Lang,-38.26667,145.5667
37707,LANDFILL MANAGEMENT SERVICES,0,0,ROCHEDALE LANDFILL,0,1886,2175,0,5682,6532,0,664,666,Oceania,Australia,AUS,Queensland,Brisbane,-27.46,153.02
42493,LANDFILL MANAGEMENT SERVICES,0,0,SOUTH CARDUP LANDFILL,0,1886,2175,0,5682,6532,0,664,666,Oceania,Australia,AUS,Western Australia,0,0,0
26014,AGL HYDRO,0,0,LOWER RUBICON,0,0,0,5999,5548,5548,0,0,0,Oceania,Australia,AUS,Victoria,Thornton,0,0
12950,VERVE ENERGY,0,0,EXMOUTH,3186,3485,3743,4696,5277,5697,1357,1321,1314,Oceania,Australia,AUS,Western Australia,Exmouth,-21.93333,114.1333
26463,MACQUARIE UNIVERSITY,0,0,MACQUARIE UNIVERSITY,0,4065,4276,0,5165,5454,0,1574,1568,Oceania,Australia,AUS,New South Wales,North Ryde,0,0
13507,ENERGY DEVELOPMENTS LTD (EDL),0,0,FITZROY CROSSING EDL,0,1618,2076,0,4892,6240,0,662,665,Oceania,Australia,AUS,Western Australia,Fitzroy Crossing,-18.18333,125.5833
31188,ADITYA BIRLA GROUP,0,0,NIFTY COPPER MINE,2981,3212,3300,4367,4739,4881,1365,1356,1352,Oceania,Australia,AUS,Western Australia,0,0,0
22528,UNILEVER AUSTRALIA LTD,0,0,KNOXFIELD,2857,3181,3528,4169,4688,5251,1371,1357,1344,Oceania,Australia,AUS,Victoria,Knoxfield,0,0
45347,ERGON ENERGY CORP LTD,0,0,THURSDAY ISLAND,2403,2726,3118,4160,4684,5312,1155,1164,1174,Oceania,Australia,AUS,Queensland,Thrusday Island,0,0
24967,ENERGY GENERATION (ENGEN),0,0,LEONORA,3179,3684,4233,3998,4679,5427,1591,1575,1560,Oceania,Australia,AUS,Western Australia,Leonora,-28.88333,121.3167
12578,PACIFIC HYDRO,0,0,EPPALOCK DAM,0,0,0,5052,4672,4672,0,0,0,Oceania,Australia,AUS,Victoria,0,0,0
15553,AGL ENERGY LTD,0,0,GOSNELLS LANDFILL,0,1531,1698,0,4635,5129,0,661,662,Oceania,Australia,AUS,Western Australia,Gosnells,-32.08333,116
37756,AGL ENERGY LTD,0,0,ROCKINGHAM LANDFILL,0,1531,1698,0,4635,5129,0,661,662,Oceania,Australia,AUS,,Rockhampton,0,0
3424,CHEVRON AUSTRALIA,0,0,BARROW ISLAND FIELD,3176,3623,4101,3957,4562,5214,1605,1588,1573,Oceania,Australia,AUS,Western Australia,Barrow Island,0,0
7619,CONTRACT POWER MGMT AUSTRALIA,0,0,CENTRAL NORSEMAN MINE,2481,3075,3898,3572,4517,5855,1389,1361,1332,Oceania,Australia,AUS,Western Australia,Norseman,-32.2,121.7667
29312,SANTOS LTD,0,0,MOOMBA GAS PLANT,3014,3587,4223,3740,4512,5382,1612,1590,1569,Oceania,Australia,AUS,South Australia,Moomba,0,0
13578,FLINDERS MEDICAL CENTER,0,0,FLINDERS MEDICAL CENTER,3328,3566,3615,4162,4484,4550,1599,1590,1589,Oceania,Australia,AUS,South Australia,Regency Park,0,0
4965,PACIFIC HYDRO,0,0,BLUE ROCK DAM,0,0,0,4631,4283,4283,0,0,0,Oceania,Australia,AUS,Victoria,0,0,0
43818,SUPERDROME SPORTS CENTRE,0,0,SUPERDROME CENTRE,1301,1407,1434,3952,4268,4349,658,659,660,Oceania,Australia,AUS,Western Australia,Perth,-31.96,115.84
37828,ENERGY DEVELOPMENTS LTD (EDL),0,0,ROGHAN ROAD LANDFILL,0,1398,1576,0,4240,4767,0,659,661,Oceania,Australia,AUS,Queensland,0,0,0
16633,ENERGY DEVELOPMENTS LTD (EDL),0,0,HALLS CREEK EEC,0,1360,1744,0,4127,5265,0,659,663,Oceania,Australia,AUS,Western Australia,Halls Creek,-18.26667,127.7667
18929,HYDRO TASMANIA,0,0,HUXLEY HILL,0,0,0,1183,3947,3947,0,0,0,Oceania,Australia,AUS,Tasmania,King Island,0,0
45211,PACIFIC HYDRO,0,0,THE DROP,0,0,0,0,3894,3894,0,0,0,Oceania,Australia,AUS,New South Wales,Berrigan,-35.65,145.8167
6611,AGL ENERGY LTD,0,0,CAIRN CURRAN RESERVOIR,0,0,0,4210,3894,3894,0,0,0,Oceania,Australia,AUS,Victoria,Maldon,-36.98333,144.0833
49206,WESTERN POWER,0,0,WELLINGTON DAM,0,0,0,4210,3894,3894,0,0,0,Oceania,Australia,AUS,Western Australia,0,0,0
45040,SA WATER,0,0,TERMINAL STORAGE,0,0,0,0,3699,3699,0,0,0,Oceania,Australia,AUS,South Australia,Tea Tree Gully,-34.81667,138.7333
50000,ENERGY GENERATION (ENGEN),0,0,WODGINA TANTALUM MINE,0,2975,3578,0,3688,4500,0,1613,1590,Oceania,Australia,AUS,Western Australia,Wodgina,-21.18333,118.6667
35342,SA WATER,0,0,PORT ADELAIDE SAWC,2737,2963,3058,3371,3672,3799,1624,1614,1610,Oceania,Australia,AUS,South Australia,Port Adelaide,-34.85,138.4667
32622,MODRA ELECTRIC POWER PTY LTD,0,0,ONSLOW,2173,2480,2864,3091,3571,4180,1406,1389,1371,Oceania,Australia,AUS,Western Australia,Onslow,-21.65,115.1
27955,ACI GLASS PACKAGING AUSTRALIA,0,0,MELBOURNE ACI,2291,2477,2582,3275,3566,3731,1399,1389,1384,Oceania,Australia,AUS,Victoria,Melbourne,-37.81,144.96
12951,EXMOUTH POWER STATION PTY LTD,0,0,EXMOUTH NEW,0,2889,4764,0,3545,6063,0,1630,1571,Oceania,Australia,AUS,Western Australia,Exmouth,-21.93333,114.1333
16388,ERGON ENERGY CORP LTD,0,0,GYMPIE SUNCOAST,0,0,0,0,3539,3539,0,0,0,Oceania,Australia,AUS,Queensland,Gympie,-26.19,152.67
33749,UNIVERSITY OF WESTERN SYDNEY,0,0,PARRAMATTA USW,2606,2830,2934,3197,3494,3633,1630,1620,1615,Oceania,Australia,AUS,New South Wales,Parramatta,-33.81667,151
42854,ST JOHN OF GOD,0,0,ST JOHN OF GOD HOSPITAL,2586,2815,2926,3170,3474,3623,1631,1620,1615,Oceania,Australia,AUS,Western Australia,Subiaco,-31.95,115.8
36914,ORIGIN ENERGY LTD,0,0,REDCLIFFE HOSPITAL,2562,2798,2918,3139,3451,3612,1632,1621,1616,Oceania,Australia,AUS,Queensland,Redcliffe,-27.23,153.11
50241,WESTERN POWER,0,0,WYNDHAM,2215,2404,2530,3156,3451,3650,1404,1393,1387,Oceania,Australia,AUS,,0,0,0
11672,GLOBAL RENEWABLES LTD,0,0,EASTERN CREEK UR-3,0,1129,1303,0,3442,3958,0,656,658,Oceania,Australia,AUS,New South Wales,Sydney,-33.87,151.21
50530,ROCKDALE BEEF,0,0,YANCO PLANT,2551,2765,2859,3124,3408,3534,1633,1623,1618,Oceania,Australia,AUS,New South Wales,Yanco,-34.6,146.4
7665,ENERGY DEVELOPMENTS LTD (EDL),0,0,CENTURY PASMINCO,1825,2337,3044,2554,3346,4468,1430,1397,1363,Oceania,Australia,AUS,Queensland,Pasminco Mine,0,0
15935,GRIFFITH HOSPITAL,0,0,GRIFFITH HOSPITAL,0,2703,2880,0,3325,3561,0,1626,1617,Oceania,Australia,AUS,New South Wales,Griffith,-34.29,146.04
57850,STADTWERKE WORGL,0,0,KELCHSAU-EHREIT,0,0,0,0,3310,3310,0,0,0,Oceania,Australia,AUS,Tir,0,0,0
44958,WESTERN POWER,0,0,TEN MILE LAGOON,0,0,0,3194,3262,3262,0,0,0,Oceania,Australia,AUS,Western Australia,Esperance,-33.86,121.89
9872,HYDRO TASMANIA,0,0,CURRIE,1994,2225,2479,2813,3172,3569,1418,1403,1389,Oceania,Australia,AUS,Tasmania,King Island,0,0
45486,SUNWATER,0,0,TINAROO FALLS DAM,0,0,0,0,3115,3115,0,0,0,Oceania,Australia,AUS,Queensland,Atherton,-17.26,145.47
45637,HYDRO TASMANIA,0,0,TODS CORNER,0,0,0,3368,3115,3115,0,0,0,Oceania,Australia,AUS,Tasmania,0,0,0
50088,WATER CORP,0,0,WOODMAN POINT WWTP,2339,2540,2633,2845,3110,3233,1644,1633,1629,Oceania,Australia,AUS,Western Australia,Woodman Point,0,0
230,ACTEWAGL,0,0,ACT IC,1929,2180,2481,2713,3101,3571,1422,1406,1389,Oceania,Australia,AUS,Australian Capital Territory,0,0,0
49726,PACIFIC HYDRO,0,0,WILLIAM HOVELL DAM,0,0,0,3263,3018,3018,0,0,0,Oceania,Australia,AUS,Victoria,0,0,0
27860,WESTERN POWER,0,0,MEEKATHARRA,1902,2070,2193,2672,2930,3121,1424,1413,1405,Oceania,Australia,AUS,Western Australia,Meekatharra,-26.6,118.4833
34902,MACQUARIE GENERATION,0,0,PLASHETT DAM,0,0,0,0,2920,2920,0,0,0,Oceania,Australia,AUS,New South Wales,0,0,0
4706,ERGON ENERGY CORP LTD,0,0,BIRDSVILLE,216,247,286,247,2890,2940,1746,171,195,Oceania,Australia,AUS,South Australia,Birdsville,-25.9,139.3667
7663,ENERGY DEVELOPMENTS LTD (EDL),0,0,CENTURY KARUMBA,1583,2027,2641,2185,2864,3825,1449,1416,1381,Oceania,Australia,AUS,Queensland,Karumba Port,0,0
45340,KALGOORLIE POWER SYSTEMS,0,0,THUNDERBOX MINE,0,2007,4252,0,2832,6439,0,1417,1321,Oceania,Australia,AUS,Western Australia,Leinster,0,0
11782,HARRIS DAISHOWA (AUSTRALIA),0,0,EDEN MILL,1759,1912,2020,2452,2686,2853,1435,1423,1416,Oceania,Australia,AUS,New South Wales,Eden,-37.06667,149.9
7464,ADELAIDE MALTING CO,0,0,CAVAN PLANT,2033,2197,2263,2445,2660,2746,1662,1652,1648,Oceania,Australia,AUS,South Australia,Cavan,0,0
19940,ENERGY DEVELOPMENTS LTD (EDL),0,0,JACKS GULLY,0,856,929,0,2625,2844,0,652,653,Oceania,Australia,AUS,New South Wales,Jacks Gully,0,0
3992,ENERGY DEVELOPMENTS LTD (EDL),0,0,BELROSE LANDFILL,737,810,852,2267,2488,2614,650,651,652,Oceania,Australia,AUS,New South Wales,Belrose,-33.73333,151.2167
41367,AGL ENERGY SERVICES,0,0,SHOALHAVEN LANDFILL,0,806,883,0,2475,2706,0,651,653,Oceania,Australia,AUS,New South Wales,Nowra,-34.88334,150.6
49365,AGL ENERGY SERVICES,0,0,WEST NOWRA LANDFILL,0,806,883,0,2475,2706,0,651,653,Oceania,Australia,AUS,New South Wales,Nowra,-34.88334,150.6
9849,ERGON ENERGY CORP LTD,0,0,CUNNAMULLA,1634,1772,1861,2262,2472,2609,1445,1434,1427,Oceania,Australia,AUS,Queensland,Cunnamulla,-28.06667,145.6833
9362,ENERGY DEVELOPMENTS LTD (EDL),0,0,CORIO LANDFILL,732,801,836,2254,2460,2564,650,651,652,Oceania,Australia,AUS,Victoria,Corio,-38.08333,144.3833
17710,ENERGY DEVELOPMENTS LTD (EDL),0,0,HIGHBURY LANDFILL,715,786,827,2201,2416,2538,649,651,652,Oceania,Australia,AUS,South Australia,Highbury,-33.06667,117.25
44808,ENERGY DEVELOPMENTS LTD (EDL),0,0,TEA TREE GULLY,715,786,827,2201,2416,2538,649,651,652,Oceania,Australia,AUS,South Australia,Tea Tree Gully,-34.81667,138.7333
5953,ENERGY DEVELOPMENTS LTD (EDL),0,0,BROWNS PLAINS LANDFILL,708,780,824,2180,2398,2528,649,651,652,Oceania,Australia,AUS,Queensland,Browns Plains,-27.65,153.0333
3878,ENERGY DEVELOPMENTS LTD (EDL),0,0,BELCONNEN LANDFILL,681,760,813,2099,2337,2497,649,650,651,Oceania,Australia,AUS,Australian Capital Territory,Belconnen,-35.21667,149.0833
11744,ECHUCA HOSPITAL,0,0,ECHUCA HOSPITAL,1787,1937,2004,2129,2322,2408,1679,1669,1664,Oceania,Australia,AUS,Victoria,Echuca,-36.13334,144.75
49810,SAN REMO MARCONI P/L,0,0,WINDSOR GARDENS,1753,1889,1938,2084,2260,2323,1682,1672,1669,Oceania,Australia,AUS,South Australia,Windsor Gardens,0,0
43800,ENERGY IMPACT PTY LTD,0,0,SUNTOWN LANDFILL,0,731,801,0,2250,2460,0,650,651,Oceania,Australia,AUS,Queensland,Arundel,-38.36666,142.8167
43064,ENERGY IMPACT PTY LTD,0,0,STAPYLTON LANDFILL,0,731,801,0,2250,2460,0,650,651,Oceania,Australia,AUS,Queensland,0,0,0
50243,ENERGY IMPACT PTY LTD,0,0,WYNDHAM LANDFILL,0,718,796,0,2211,2446,0,650,651,Oceania,Australia,AUS,Victoria,0,0,0
49613,LANDFILL MANAGEMENT SERVICES,0,0,WHITWOOD ROAD LANDFILL,0,702,791,0,2163,2431,0,649,651,Oceania,Australia,AUS,Queensland,Ipswich,-27.61,152.76
16752,WIND CORP OF AUSTALIA,0,0,HAMPTON WIND PARK,0,0,0,0,2126,2126,0,0,0,Oceania,Australia,AUS,New South Wales,Lithgow,-33.49,150.14
31536,ERGON ENERGY CORP LTD,0,0,NORMANTOWN,1382,1539,1708,1884,2119,2374,1467,1453,1439,Oceania,Australia,AUS,Queensland,Normantown,-17.66667,141.0833
29567,WESTERN POWER,0,0,MOUNT MAGNET,1375,1520,1664,1874,2090,2307,1468,1454,1442,Oceania,Australia,AUS,Western Australia,Mount Magnet,-28.06667,117.8167
7025,CAPE FLATTERY SILICA MINE,0,0,CAPE FLATTERY MINE,1319,1491,1697,1791,2047,2358,1474,1457,1439,Oceania,Australia,AUS,Queensland,Cape Flattery,0,0
7991,ERGON ENERGY CORP LTD,0,0,CHARLEVILLE ERGON,1303,1430,1545,1766,1956,2129,1476,1463,1452,Oceania,Australia,AUS,Queensland,Charleville,-26.4,146.25
52397,VERVE ENERGY,0,0,HOPETOUN-2,0,21,739,0,1953,2883,0,22,513,Oceania,Australia,AUS,Western Australia,Hopetoun,-33.95,120.1167
44155,TAFE COLLEGE,0,0,TAFE COLLEGE,1525,1648,1698,1793,1950,2014,1700,1690,1686,Oceania,Australia,AUS,South Australia,Adelaide,-34.93,138.6
30500,WESTERN POWER,0,0,NARROGIN,0,628,713,0,1939,2197,0,648,649,Oceania,Australia,AUS,Western Australia,Narrogin,-32.93333,117.1667
26993,POWER AND WATER CORP,0,0,MANINGRIDA,1253,1416,1611,1692,1934,2228,1481,1464,1446,Oceania,Australia,AUS,Northern Territory,Maningrida,-12.07,134.08
263,SOUTH AUSTRALIA R&D INST,0,0,ADELAIDE SARDI,1499,1620,1669,1761,1915,1977,1703,1692,1688,Oceania,Australia,AUS,South Australia,Urbrae,0,0
41363,LANDFILL MANAGEMENT SERVICES,0,0,SHOAL BAY LANDFILL,0,612,706,0,1893,2176,0,647,649,Oceania,Australia,AUS,Northern Territory,Darwin,-12.43,130.85
2461,LANDFILL MANAGEMENT SERVICES,0,0,ATLAS LANDFILL,0,612,706,0,1893,2176,0,647,649,Oceania,Australia,AUS,Western Australia,Mirrabooka,0,0
16632,WESTERN POWER,0,0,HALLS CREEK,1244,1369,1485,1679,1864,2038,1482,1469,1457,Oceania,Australia,AUS,Western Australia,Halls Creek,-18.26667,127.7667
42796,ST ANDREWS HOSPITAL,0,0,ST ANDREWS HOSPITAL,1429,1543,1586,1672,1816,1872,1709,1699,1695,Oceania,Australia,AUS,South Australia,Adelaide,-34.93,138.6
44722,DIAMOND ENERGY PTY LTD,0,0,TATURA WWTP,0,587,701,0,1814,2161,0,647,649,Oceania,Australia,AUS,Victoria,Tatura,-36.45,145.2333
9295,AFC ABATTOIRS PTY LTD,0,0,COOMINYA PLANT,1361,1518,1667,1587,1784,1975,1716,1701,1689,Oceania,Australia,AUS,Queensland,Coominya,-27.38333,152.5
3668,MACQUARIE GENERATION,0,0,BAYSWATER MINI,0,0,0,0,1752,1752,0,0,0,Oceania,Australia,AUS,New South Wales,Muswellbrook,-32.27,150.89
13506,WESTERN POWER,0,0,FITZROY CROSSING,1168,1293,1419,1567,1751,1939,1491,1477,1464,Oceania,Australia,AUS,Western Australia,Fitzroy Crossing,-18.18333,125.5833
23511,KYABRAM HOSPITAL,0,0,KYABRAM HOSPITAL,1370,1478,1517,1597,1734,1784,1715,1705,1701,Oceania,Australia,AUS,Victoria,Kyabram,-36.32,145.05
39700,STATE BANK CENTRE,0,0,SANTOS HOUSE,1342,1448,1488,1563,1697,1747,1718,1707,1704,Oceania,Australia,AUS,South Australia,Adelaide,-34.93,138.6
33661,HYDRO TASMANIA,0,0,PARANGANA DAM,0,0,0,0,1655,1655,0,0,0,Oceania,Australia,AUS,Tasmania,Liena,-41.56667,146.25
38159,AGL HYDRO,0,0,ROYSTON,0,0,0,1789,1655,1655,0,0,0,Oceania,Australia,AUS,Victoria,0,0,0
35746,PRESTON & NORTHCOTE COMMUNITY,0,0,PRESTON & NORTHCOTE HOSP,3706,3965,4004,1533,1650,1668,4835,4805,4800,Oceania,Australia,AUS,Victoria,Preston,-37.75,145.0167
33737,NSW STATE GOVERNMENT,0,0,PARLIMENT HOUSE,1278,1378,1416,1482,1609,1655,1724,1714,1710,Oceania,Australia,AUS,New South Wales,Sydney,-33.87,151.21
28982,ENERGY IMPACT PTY LTD,0,0,MOLENDINAR LANDFILL,0,507,556,0,1575,1722,0,644,646,Oceania,Australia,AUS,Queensland,0,0,0
29397,ENERGY IMPACT PTY LTD,0,0,MORNINGTON LANDFILL,0,507,556,0,1575,1722,0,644,646,Oceania,Australia,AUS,Victoria,0,0,0
