Time,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043
10/6/2013 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/6/2013 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/6/2013 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/6/2013 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/6/2013 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/6/2013 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/6/2013 5:00,0.011399999,0.0155,0.0135,0.010333333,0.014833333,0.014333333,0.0104,0.011666667,0.019166665,0.0205,0.01025,0.002166667,0,0.002833333,0.018166667,0.019,0.0112,0.003,0,0,0,0.008833333,0.016,0.0182,0.006666666,0,0,0,0,0.0085,0.013333333,0.003833333,0,0,0,0.006333333,0,0,0,0,0,0,0
11/6/2013 6:00,0.26279998,0.358,0.3035,0.24283333,0.332,0.3275,0.23339999,0.2785,0.443,0.46925,0.2405,0.064333335,0.02,0.082,0.4195,0.43866664,0.2556,0.08033334,0.015166667,0.012800001,0.015333333,0.21383333,0.3746,0.422,0.162,0.015333333,0.013333333,0.008833333,0.008333333,0.19883333,0.313,0.0995,0.011,0.008166667,0.010666667,0.15533333,0.011666667,0.0132,0.0145,0.017,0.01725,0.022,0.013
11/6/2013 7:00,0.498,0.58325,0.33316666,0.41683334,0.41733333,0.42316666,0.324,0.5833333,0.6986667,0.56825,0.40975,0.3875,0.46166664,0.47866666,0.6803333,0.7076667,0.405,0.35216665,0.3465,0.29979998,0.35816666,0.481,0.607,0.6562,0.41633335,0.35916665,0.30266666,0.20116667,0.193,0.35433334,0.474,0.395,0.25166667,0.18566667,0.24166667,0.445,0.27466667,0.3052,0.3305,0.389,0.397,0.496,0.299
11/6/2013 8:00,0.6334,0.66525,0.35433334,0.505,0.3975,0.381,0.2192,0.7693333,0.78783333,0.53125,0.4225,0.45916665,0.6638333,0.7578333,0.7823333,0.792,0.44660002,0.36366665,0.4585,0.4392,0.5071667,0.6253333,0.6782,0.7392,0.5306667,0.50333333,0.37066665,0.23916668,0.25883335,0.36066666,0.47333333,0.49683335,0.3345,0.216,0.29583335,0.5506667,0.44633335,0.4106,0.47575,0.60033333,0.6,0.695,0.301
11/6/2013 9:00,0.6582,0.7225,0.40383333,0.478,0.4195,0.38233334,0.1208,0.8111667,0.83633333,0.71525,0.4505,0.37533334,0.6395,0.80766666,0.8061667,0.8395,0.6766,0.29233333,0.35733333,0.35720003,0.5796667,0.59,0.76820004,0.775,0.6326667,0.48183334,0.335,0.303,0.19466667,0.36066666,0.456,0.47,0.30383334,0.168,0.31533334,0.56333333,0.38466665,0.4192,0.4905,0.5193333,0.659,0.425,0.409
11/6/2013 10:00,0.5496,0.73375,0.44583336,0.4445,0.5236667,0.3405,0.1862,0.7761667,0.86516666,0.81675,0.53,0.45933333,0.672,0.7188333,0.816,0.86433333,0.83059996,0.33333334,0.45216665,0.5546,0.56666666,0.5506667,0.726,0.805,0.76566666,0.48266667,0.37,0.36433333,0.1725,0.39866665,0.483,0.49266666,0.32216665,0.17583333,0.38183334,0.5256667,0.32066667,0.3526,0.53775,0.6153333,0.658,0.294,0.3495
11/6/2013 11:00,0.4624,0.7625,0.5506667,0.3475,0.58716667,0.27716666,0.2052,0.7798333,0.876,0.7155,0.5205,0.46716666,0.7325,0.8086667,0.7883333,0.8361667,0.86079997,0.4275,0.49366665,0.4874,0.39266667,0.5021666,0.7182,0.7532,0.759,0.55766666,0.32266665,0.3345,0.22266667,0.30883333,0.395,0.47633335,0.39466664,0.24166667,0.3095,0.417,0.47833335,0.37420002,0.41275,0.6046667,0.61725,0.296,0.6615
11/6/2013 12:00,0.4054,0.73675,0.50033337,0.24466667,0.66616666,0.23616667,0.1286,0.7585,0.8545,0.74875,0.57325,0.47933334,0.70816666,0.6996667,0.7931667,0.7645,0.8358,0.47716665,0.37683335,0.4256,0.29866666,0.41966665,0.64659995,0.6752,0.6983333,0.5105,0.3285,0.15416667,0.18716668,0.14783333,0.33133334,0.43833333,0.2935,0.32716665,0.27816665,0.368,0.46083334,0.37260002,0.43925,0.33733335,0.48525,0.22,0.75
11/6/2013 13:00,0.2974,0.63775,0.45733336,0.15633333,0.6096667,0.28633335,0.0792,0.7188333,0.785,0.7525,0.54175,0.3835,0.58883333,0.6878333,0.7066667,0.7198333,0.783,0.5481667,0.38366666,0.321,0.33216664,0.35866666,0.562,0.6088,0.7083333,0.48433334,0.36866665,0.11383334,0.11,0.08866666,0.34133333,0.43616664,0.207,0.276,0.29533336,0.33833334,0.472,0.3962,0.427,0.5256667,0.4705,0.28,0.322
11/6/2013 14:00,0.308,0.63825,0.46683335,0.17583333,0.5201667,0.2775,0.1066,0.656,0.7378333,0.629,0.4375,0.3855,0.5561667,0.64566666,0.64883333,0.6656667,0.6832,0.646,0.5255,0.5066,0.35033333,0.3,0.4766,0.60859996,0.5506667,0.52633333,0.45583335,0.38216665,0.1855,0.12366667,0.32166666,0.4495,0.24583332,0.37883335,0.2845,0.39733335,0.486,0.4696,0.449,0.46666667,0.4405,0.307,0.302
11/6/2013 15:00,0.29979998,0.566,0.44516665,0.202,0.4855,0.34666666,0.074,0.5331667,0.6475,0.3385,0.119,0.39383334,0.5176667,0.58,0.28733334,0.26083335,0.191,0.5695,0.559,0.452,0.396,0.082833335,0.13239999,0.1814,0.34166667,0.5448333,0.44366667,0.2775,0.06683333,0.041166667,0.09166666,0.18833333,0.078666665,0.12816668,0.08166666,0.12533334,0.14216667,0.1456,0.1375,0.115666665,0.12425,0.089,0.107
11/6/2013 16:00,0.0846,0.156,0.128,0.060333334,0.1415,0.112166665,0.016,0.1445,0.18066667,0.06975,0,0.1145,0.147,0.166,0.041,0.029333334,0,0.1545,0.1625,0.114800006,0.122,0,0,0,0.08366667,0.16066667,0.125,0.055666666,0,0,0,0.022833334,0,0,0,0,0,0,0,0,0,0,0
11/6/2013 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/6/2013 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/6/2013 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/6/2013 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/6/2013 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/6/2013 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/6/2013 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2013 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2013 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2013 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2013 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2013 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2013 5:00,0.0138,0.01625,0.0175,0.019833334,0.016833333,0.02,0.0216,0.0135,0.021,0.023,0.02225,0.003666667,0,0,0.018333334,0.020333335,0.0226,0.0035,0,0,0,0.008666667,0.0146,0.020399999,0.006666666,0,0,0,0,0.008333333,0.012,0.003166667,0,0,0,0.006333333,0,0,0,0,0,0,0
12/6/2013 6:00,0.3222,0.38,0.40833333,0.46133333,0.398,0.46516666,0.4996,0.31666666,0.48533335,0.5295,0.51,0.10016666,0.019833334,0.021166665,0.43066666,0.47316664,0.5168,0.096,0.018833334,0.0188,0.020166665,0.21283333,0.3344,0.47120002,0.168,0.017666666,0.018666666,0.019,0.021833334,0.20433334,0.28533334,0.0885,0.02,0.021833334,0.02,0.162,0.019333335,0.0196,0.02125,0.020333335,0.0195,0.02,0.019
12/6/2013 7:00,0.604,0.63525,0.6616667,0.7065,0.685,0.73183334,0.7546,0.6746667,0.7558333,0.78475,0.7595,0.50866663,0.45166665,0.4865,0.68583333,0.7298333,0.7818,0.44566667,0.43866664,0.42920002,0.4645,0.5841667,0.51820004,0.7324,0.5176667,0.40683335,0.431,0.4345,0.499,0.5808333,0.5743333,0.4505,0.45883334,0.50133336,0.46533334,0.57166666,0.44516665,0.4534,0.48975,0.468,0.456,0.463,0.4315
12/6/2013 8:00,0.6588,0.7415,0.7703333,0.7866667,0.8011667,0.8211667,0.8282,0.8253333,0.8406667,0.852,0.83,0.6976667,0.612,0.7083333,0.7938333,0.7933333,0.8424,0.6145,0.6696667,0.64779997,0.6995,0.6935,0.66840005,0.8088,0.696,0.6238333,0.6311667,0.63733333,0.7218333,0.7686667,0.6853333,0.54433334,0.623,0.762,0.6851667,0.7073333,0.65216666,0.6452,0.736,0.6593333,0.68675,0.685,0.521
12/6/2013 9:00,0.6166,0.803,0.8303333,0.8373333,0.8553333,0.8735,0.872,0.869,0.88983333,0.898,0.88425,0.615,0.6225,0.7355,0.8546667,0.857,0.87979996,0.6856667,0.714,0.7534,0.7436667,0.76233333,0.7374,0.851,0.7723333,0.6595,0.6753333,0.64316666,0.806,0.78033334,0.769,0.5306667,0.6193333,0.82166666,0.7465,0.777,0.666,0.7062,0.792,0.5856667,0.73025,0.769,0.4315
12/6/2013 10:00,0.711,0.83375,0.8578333,0.86016667,0.89,0.8991667,0.89379996,0.9003333,0.912,0.91925,0.90525,0.5446667,0.6275,0.7375,0.88166666,0.889,0.898,0.75983334,0.7645,0.7454,0.816,0.7301667,0.733,0.864,0.734,0.7531667,0.62166667,0.60433334,0.8418333,0.8155,0.8343333,0.5428333,0.5428333,0.827,0.826,0.8203333,0.7568333,0.60359997,0.8085,0.5823333,0.72025,0.808,0.489
12/6/2013 11:00,0.6748,0.84325,0.8648333,0.8648333,0.9011667,0.9065,0.898,0.9101667,0.9155,0.9225,0.91,0.6155,0.5853333,0.77133334,0.8886667,0.8928333,0.8984,0.716,0.696,0.6098,0.7211667,0.59783334,0.7176,0.864,0.7183333,0.74,0.6175,0.45916665,0.7325,0.828,0.835,0.49333334,0.51033336,0.7845,0.8433333,0.80766666,0.65216666,0.653,0.7295,0.44533333,0.66125,0.797,0.495
12/6/2013 12:00,0.64,0.82525,0.8276667,0.8485,0.8793333,0.8865,0.8806,0.8878333,0.8921667,0.90425,0.89025,0.6106667,0.46516666,0.7163333,0.8721667,0.875,0.8758,0.68583333,0.49016666,0.503,0.6746667,0.5415,0.5992,0.803,0.7053333,0.6498333,0.5623333,0.3955,0.742,0.82233334,0.7916667,0.5128333,0.45183334,0.7545,0.6968333,0.81333333,0.49466667,0.57559997,0.691,0.29133335,0.58975,0.733,0.5775
12/6/2013 13:00,0.6156,0.79375,0.75416666,0.75983334,0.7833333,0.838,0.8384,0.8075,0.84466666,0.861,0.84275,0.5345,0.36983335,0.7086667,0.83066666,0.8315,0.82640004,0.68,0.36033335,0.56240004,0.63816667,0.599,0.5202,0.7582,0.672,0.59716666,0.47433335,0.447,0.6633333,0.77066666,0.7333333,0.4855,0.4435,0.5845,0.5966667,0.7436667,0.31016666,0.432,0.54225,0.22233333,0.548,0.695,0.6165
12/6/2013 14:00,0.5452,0.7,0.65,0.7075,0.6993333,0.7498333,0.7538,0.6913333,0.7506667,0.77425,0.73775,0.413,0.34266666,0.70383334,0.7325,0.733,0.7332,0.5601667,0.3675,0.5074,0.59533334,0.604,0.553,0.65459996,0.5313333,0.5795,0.5143333,0.46083334,0.54616666,0.678,0.6313333,0.42133334,0.47433335,0.44366667,0.51,0.6573333,0.33883333,0.4944,0.29675,0.27533334,0.46875,0.582,0.56
12/6/2013 15:00,0.4894,0.571,0.5548333,0.596,0.5661667,0.6523333,0.3638,0.4285,0.592,0.42625,0.20625,0.26433334,0.28816664,0.52783334,0.33133334,0.269,0.20639999,0.393,0.3585,0.43879998,0.47033334,0.175,0.16839999,0.181,0.30933335,0.537,0.509,0.20916668,0.1515,0.19083333,0.17533332,0.1865,0.1425,0.12166666,0.1415,0.18666667,0.11066666,0.158,0.06475,0.08933333,0.12925,0.158,0.158
12/6/2013 16:00,0.1402,0.15675,0.15583333,0.16283333,0.1525,0.1835,0.063,0.09833334,0.15883332,0.0865,0,0.0645,0.07833333,0.1345,0.0525,0.0265,0,0.101,0.103,0.125,0.1245,0,0,0,0.07033334,0.15333332,0.14583333,0.031166665,0,0,0,0.028333334,0,0,0,0,0,0,0,0,0,0,0
12/6/2013 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2013 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2013 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2013 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2013 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2013 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/2013 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/06/2013 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/06/2013 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/06/2013 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/06/2013 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/06/2013 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/06/2013 05:00,0.0148,0.01725,0.019,0.018,0.0175,0.017166667,0.0172,0.012,0.015166667,0.014,0.01475,0.003666667,0,0,0.016333334,0.018166667,0.0196,0.003166667,0,0,0,0.0075,0.0166,0.0196,0.006333333,0,0,0,0,0.006333333,0.008333333,0.0035,0,0,0,0.006,0,0,0,0,0,0,0
13/06/2013 06:00,0.34579998,0.40325,0.43783334,0.4155,0.40316665,0.399,0.3944,0.28416666,0.354,0.32175,0.34175,0.10033333,0.021666666,0.022166666,0.372,0.4165,0.44820002,0.0915,0.0195,0.0198,0.023,0.1905,0.3894,0.4562,0.15433332,0.0175,0.020666666,0.017666666,0.020333335,0.16033334,0.20166667,0.0965,0.011,0.0195,0.0225,0.157,0.012,0.0152,0.01825,0.019,0.0195,0.02,0.02
13/06/2013 07:00,0.56340003,0.655,0.6976667,0.63,0.6168333,0.5976667,0.6054,0.582,0.5631667,0.4735,0.533,0.5251667,0.499,0.5145,0.5628333,0.5628333,0.6972,0.49933335,0.45016664,0.4626,0.5291667,0.5738333,0.68659997,0.6912,0.44433334,0.40783334,0.476,0.402,0.47116667,0.5943333,0.491,0.4535,0.257,0.455,0.5216667,0.5883333,0.2775,0.3492,0.41475,0.439,0.4535,0.46,0.4565
13/06/2013 08:00,0.62479997,0.75375,0.7881667,0.7275,0.674,0.50083333,0.6954,0.74016666,0.584,0.58475,0.587,0.7383333,0.77066666,0.7941667,0.6733333,0.7101667,0.7032,0.69,0.7025,0.7342,0.7905,0.7546667,0.808,0.778,0.6346667,0.6731667,0.7198333,0.5396667,0.70316666,0.8003333,0.676,0.566,0.357,0.6905,0.7841667,0.7953333,0.39283335,0.5274,0.5855,0.5786667,0.6955,0.711,0.5795
13/06/2013 09:00,0.662,0.807,0.8366667,0.7135,0.7723333,0.5523333,0.5538,0.7985,0.66866666,0.6015,0.45825,0.74333334,0.8441667,0.85683334,0.77633333,0.7793333,0.7464,0.7468333,0.8003333,0.7864,0.83466667,0.828,0.8598,0.817,0.6696667,0.76816666,0.7671667,0.562,0.79933333,0.847,0.7726667,0.6303333,0.334,0.74833333,0.8348333,0.8433333,0.369,0.56640005,0.58825,0.612,0.64825,0.773,0.6875
13/06/2013 10:00,0.6984,0.8395,0.8645,0.768,0.8098333,0.61266667,0.444,0.84866667,0.8365,0.568,0.36225,0.7731667,0.8821667,0.891,0.8206667,0.7691667,0.751,0.81666666,0.8545,0.78959996,0.87833333,0.8773333,0.8746,0.80859995,0.767,0.8178333,0.79683334,0.5395,0.8036667,0.8751667,0.8266667,0.6275,0.30683336,0.7551667,0.8606667,0.868,0.41866666,0.64379996,0.41275,0.6343333,0.629,0.8,0.776
13/06/2013 11:00,0.704,0.85075,0.8705,0.7465,0.8393333,0.6453333,0.5478,0.84783334,0.8518333,0.56525,0.4875,0.80583334,0.8953333,0.9033333,0.86766666,0.8406667,0.7034,0.77216667,0.863,0.8604,0.90533334,0.8895,0.8848,0.7866,0.769,0.836,0.788,0.6308333,0.797,0.87983334,0.772,0.6136667,0.34766665,0.759,0.8675,0.8713333,0.3805,0.54459995,0.38425,0.7163333,0.64075,0.8,0.7885
13/06/2013 12:00,0.6568,0.8215,0.82883334,0.7263333,0.8088333,0.6076667,0.5542,0.7923333,0.8548333,0.62575,0.40625,0.8156667,0.88816667,0.8901667,0.8725,0.8226667,0.58959997,0.5868333,0.7476667,0.8478,0.89383334,0.8743333,0.86259997,0.7442,0.70233333,0.7608333,0.7553333,0.7218333,0.82316667,0.8615,0.74266666,0.49116665,0.33316666,0.7643333,0.8445,0.8433333,0.33133334,0.4242,0.44425,0.7546667,0.60675,0.729,0.738
13/06/2013 13:00,0.633,0.7975,0.7395,0.73516667,0.67833334,0.5075,0.534,0.785,0.8473333,0.6015,0.1825,0.767,0.85933334,0.8555,0.8218333,0.68666667,0.4658,0.537,0.6391667,0.7814,0.8565,0.8318333,0.811,0.7142,0.646,0.65133333,0.7773333,0.7718333,0.8075,0.8148333,0.755,0.36266667,0.30583334,0.7678333,0.7865,0.788,0.338,0.4946,0.4305,0.5916667,0.4965,0.672,0.594
13/06/2013 14:00,0.5916,0.73825,0.7105,0.6161667,0.6281667,0.47266665,0.5538,0.7328333,0.7856667,0.64225,0.256,0.7405,0.8023333,0.79116666,0.7486667,0.5911667,0.481,0.5793333,0.69233334,0.711,0.7906667,0.7358333,0.6548,0.64640003,0.5753333,0.6175,0.76233333,0.73933333,0.7135,0.7118333,0.663,0.36433333,0.3665,0.6881667,0.684,0.693,0.41983333,0.4868,0.31125,0.49266666,0.44375,0.47,0.508
13/06/2013 15:00,0.49679998,0.60725,0.6498333,0.49683335,0.41866666,0.38616666,0.30420002,0.5696667,0.6736667,0.41425,0.09275,0.6006667,0.6785,0.666,0.36416665,0.23466668,0.1478,0.495,0.6308333,0.6268,0.65466666,0.2065,0.1758,0.1826,0.43866664,0.5753333,0.6433333,0.336,0.19966668,0.19883333,0.18333332,0.14833333,0.116,0.1925,0.19083333,0.19433333,0.13283333,0.1372,0.0785,0.14133333,0.129,0.115,0.1455
13/06/2013 16:00,0.1366,0.1655,0.18366668,0.13783333,0.0975,0.10316666,0.0578,0.15066667,0.18716668,0.09075,0,0.16,0.187,0.18316667,0.06283333,0.027833333,0,0.1335,0.174,0.1768,0.17866667,0,0,0,0.11533333,0.16433333,0.17616667,0.05166667,0,0,0,0.015333333,0,0,0,0,0,0,0,0,0,0,0
13/06/2013 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/06/2013 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/06/2013 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/06/2013 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/06/2013 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/06/2013 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/06/2013 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/06/2013 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/06/2013 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/06/2013 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/06/2013 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/06/2013 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/06/2013 05:00,0.012800001,0.01575,0.015833333,0.010333333,0.015833333,0.0195,0.0104,0.011833333,0.019333335,0.0175,0.01675,0.002666667,0,0,0.016833333,0.016666666,0.0142,0.003,0,0,0,0.005666667,0.0152,0.0164,0.001333333,0,0,0,0,0.005666667,0.012,0.003166667,0,0,0,0.006333333,0,0,0,0,0,0,0
14/06/2013 06:00,0.29779997,0.37025,0.37516665,0.24683332,0.3705,0.453,0.2432,0.28483334,0.45,0.40075,0.383,0.078,0.022833334,0.023,0.39566666,0.384,0.3274,0.0845,0.021333333,0.022,0.0225,0.1455,0.3582,0.38779998,0.045333333,0.019666666,0.021833334,0.021833334,0.022333333,0.14933333,0.28833336,0.0895,0.018833334,0.022166666,0.022666667,0.161,0.018333334,0.0184,0.022,0.019333335,0.02025,0.02,0.0195
14/06/2013 07:00,0.5208,0.615,0.599,0.48,0.6156667,0.7055,0.3234,0.5943333,0.7123333,0.557,0.42825,0.483,0.52633333,0.53033334,0.6681667,0.60683334,0.4566,0.49016666,0.498,0.51060003,0.5226667,0.5668333,0.65,0.6524,0.355,0.45883334,0.506,0.50633335,0.5178333,0.57733333,0.6326667,0.453,0.426,0.5153333,0.5243333,0.6046667,0.42333335,0.4204,0.51225,0.455,0.47225,0.473,0.446
14/06/2013 08:00,0.65959996,0.71625,0.7065,0.63566667,0.6911667,0.7866667,0.32079998,0.7163333,0.8008333,0.57225,0.335,0.709,0.8016667,0.7988333,0.73,0.6351667,0.4138,0.6773333,0.77383333,0.7858,0.7915,0.772,0.7652,0.7048,0.5393333,0.71783334,0.75733334,0.755,0.7748333,0.7798333,0.78,0.6205,0.6246667,0.772,0.78,0.803,0.5708333,0.6268,0.76375,0.7086667,0.7095,0.728,0.6955
14/06/2013 09:00,0.7496,0.78825,0.74016666,0.6895,0.7291667,0.77216667,0.35860002,0.7801667,0.8518333,0.592,0.30925,0.7445,0.8685,0.8566667,0.8075,0.72783333,0.427,0.7816667,0.8495,0.8556,0.852,0.8296667,0.807,0.737,0.59533334,0.7896667,0.8,0.81166667,0.83066666,0.8291667,0.828,0.6913333,0.6595,0.82733333,0.8293333,0.8436667,0.576,0.6796,0.81425,0.7753333,0.65525,0.789,0.761
14/06/2013 10:00,0.7378,0.824,0.79366666,0.7211667,0.7641667,0.7975,0.421,0.796,0.8715,0.5515,0.31375,0.7613333,0.9025,0.88566667,0.85116667,0.7625,0.4264,0.794,0.8923333,0.89320004,0.8845,0.8591667,0.83059996,0.7242,0.7246667,0.836,0.8623333,0.866,0.86,0.8538333,0.849,0.75666666,0.7018333,0.8558333,0.85116667,0.8546667,0.5775,0.7456,0.80575,0.804,0.69775,0.816,0.7905
14/06/2013 11:00,0.76659995,0.83,0.8271667,0.711,0.76883334,0.8255,0.2874,0.775,0.8185,0.5675,0.18325,0.7785,0.9158333,0.8935,0.861,0.7718333,0.4772,0.7973333,0.911,0.9076,0.894,0.8638333,0.8426,0.7402,0.8353333,0.8681667,0.8918333,0.88416666,0.866,0.8553333,0.846,0.7985,0.8,0.861,0.8548333,0.86266667,0.6465,0.82159996,0.8315,0.763,0.77475,0.818,0.795
